                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 2.8894,                  4.216,                 1.8019,                0.00463,                  0.025,                0.00281,                 0.0014,                 2.4712,                 4.1234,                  1.549,                 0.0991,                 0.0001,                 0.0001
